"Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
2022-07-28 20:30:00,"Pribyl J.","Macurak M.",3,0,11,5,11,4,11,7,NA,NA,NA,NA,1
2022-07-28 21:00:00,"Belonoznik A.","Dusatko J.",0,3,10,12,7,11,5,11,NA,NA,NA,NA,0
2022-07-28 21:00:00,"Kotil M.","Krejci A.",3,1,10,12,11,3,11,5,11,7,NA,NA,1
2022-07-28 21:00:00,"Levicky J.","Zientek Z.",3,0,11,4,11,7,11,5,NA,NA,NA,NA,1
2022-07-28 21:00:00,"Sucharda J.","Pacha R.",1,3,11,3,6,11,7,11,3,11,NA,NA,0
2022-07-28 21:30:00,"Darin K.","Palmi I.",3,0,11,7,11,8,11,8,NA,NA,NA,NA,1
2022-07-28 21:30:00,"Fikar M.","Masa P.",2,3,5,11,6,11,11,8,11,2,9,11,0
2022-07-28 21:30:00,"Lieskovsky D.","Korp Jr. P.",1,3,3,11,15,13,7,11,9,11,NA,NA,0
2022-07-28 21:30:00,"Urban M.","Pikous M.",3,1,11,8,6,11,11,7,11,7,NA,NA,1
2022-07-28 22:00:00,"Dusatko J.","Urban M.",1,3,10,12,9,11,11,9,6,11,NA,NA,0
2022-07-28 22:00:00,"Krejci A.","Fikar M.",3,2,10,12,12,10,5,11,12,10,11,2,1
2022-07-28 22:00:00,"Pacha R.","Lieskovsky D.",1,3,3,11,11,6,5,11,5,11,NA,NA,0
2022-07-28 22:00:00,"Zientek Z.","Darin K.",0,3,8,11,2,11,7,11,NA,NA,NA,NA,0
2022-07-28 22:30:00,"Korp Jr. P.","Sucharda J.",3,1,11,4,11,5,9,11,11,3,NA,NA,1
2022-07-28 22:30:00,"Masa P.","Kotil M.",0,3,7,11,4,11,7,11,NA,NA,NA,NA,0
2022-07-28 22:30:00,"Palmi I.","Levicky J.",0,3,5,11,8,11,7,11,NA,NA,NA,NA,0
2022-07-28 22:30:00,"Pikous M.","Belonoznik A.",0,3,5,11,7,11,3,11,NA,NA,NA,NA,0
2022-07-28 23:00:00,"Belonoznik A.","Urban M.",1,3,9,11,11,9,8,11,7,11,NA,NA,0
2022-07-28 23:00:00,"Kotil M.","Fikar M.",1,3,11,3,11,13,7,11,13,15,NA,NA,0
2022-07-28 23:00:00,"Levicky J.","Darin K.",3,0,13,11,11,7,11,9,NA,NA,NA,NA,1
2022-07-28 23:00:00,"Sucharda J.","Lieskovsky D.",3,1,11,7,11,6,9,11,11,9,NA,NA,1
2022-07-28 23:30:00,"Dusatko J.","Pikous M.",0,3,5,11,2,11,7,11,NA,NA,NA,NA,0
2022-07-28 23:30:00,"Krejci A.","Masa P.",3,1,10,12,11,8,11,9,11,6,NA,NA,1
2022-07-28 23:30:00,"Pacha R.","Korp Jr. P.",1,3,9,11,11,7,11,13,11,13,NA,NA,0
2022-07-28 23:30:00,"Zientek Z.","Palmi I.",3,1,7,11,11,4,11,9,11,5,NA,NA,1
2022-07-29 00:00:00,"Fikar M.","Masa P.",3,1,11,2,4,11,12,10,11,6,NA,NA,1
2022-07-29 00:00:00,"Pacha R.","Sucharda J.",1,3,7,11,11,9,7,11,8,11,NA,NA,0
2022-07-29 00:00:00,"Zientek Z.","Palmi I.",2,3,7,11,11,7,7,11,14,12,6,11,0
2022-07-29 00:05:00,"Pikous M.","Dusatko J.",2,3,11,4,11,8,9,11,8,11,8,11,0
2022-07-29 00:30:00,"Korp Jr. P.","Lieskovsky D.",1,3,11,9,14,16,9,11,3,11,NA,NA,0
2022-07-29 00:30:00,"Kotil M.","Krejci A.",3,2,11,7,6,11,11,7,8,11,11,4,1
2022-07-29 00:30:00,"Levicky J.","Darin K.",2,3,7,11,11,8,9,11,11,9,9,11,0
2022-07-29 00:30:00,"Urban M.","Belonoznik A.",3,2,13,11,8,11,11,3,10,12,11,6,1
2022-07-29 01:00:00,"Klapa V.","Strnad J.",3,1,11,13,11,6,14,12,12,10,NA,NA,1
2022-07-29 01:00:00,"Nesnera J.","Brozik K.",3,0,12,10,11,8,11,7,NA,NA,NA,NA,1
2022-07-29 01:30:00,"Ruzicka J.","Louda J.",3,1,11,6,8,11,11,8,11,8,NA,NA,1
2022-07-29 01:30:00,"Svoboda V.","Havel L.",1,3,12,10,6,11,12,14,4,11,NA,NA,0
2022-07-29 02:00:00,"Brozik K.","Regner Mic.",3,0,11,8,13,11,11,5,NA,NA,NA,NA,1
2022-07-29 02:00:00,"Strnad J.","Plachy J.",1,3,9,11,11,8,9,11,4,11,NA,NA,0
2022-07-29 02:30:00,"Klapa V.","Svoboda V.",2,3,11,9,4,11,12,14,13,11,7,11,0
2022-07-29 02:30:00,"Nesnera J.","Ruzicka J.",3,1,11,9,11,7,8,11,11,9,NA,NA,1
2022-07-29 03:00:00,"Plachy J.","Havel L.",2,3,11,9,8,11,3,11,11,5,10,12,0
2022-07-29 03:00:00,"Regner Mic.","Louda J.",3,1,5,11,11,9,13,11,11,5,NA,NA,1
2022-07-29 03:30:00,"Brozik K.","Ruzicka J.",2,3,6,11,0,11,11,7,16,14,5,11,0
2022-07-29 03:30:00,"Strnad J.","Svoboda V.",1,3,11,9,5,11,9,11,14,16,NA,NA,0
2022-07-29 04:00:00,"Havel L.","Klapa V.",3,0,12,10,11,6,11,8,NA,NA,NA,NA,1
2022-07-29 04:00:00,"Louda J.","Nesnera J.",3,1,11,7,11,6,11,13,11,9,NA,NA,1
2022-07-29 04:30:00,"Ruzicka J.","Regner Mic.",2,3,2,11,13,15,11,5,11,8,8,11,0
2022-07-29 04:30:00,"Svoboda V.","Plachy J.",2,3,11,7,9,11,7,11,11,9,7,11,0
2022-07-29 05:00:00,"Havel L.","Strnad J.",3,0,11,9,11,6,11,8,NA,NA,NA,NA,1
2022-07-29 05:05:00,"Louda J.","Brozik K.",3,1,11,7,11,9,6,11,13,11,NA,NA,1
2022-07-29 05:30:00,"Plachy J.","Klapa V.",3,2,9,11,13,11,11,7,8,11,11,5,1
2022-07-29 05:30:00,"Regner Mic.","Nesnera J.",1,3,10,12,5,11,11,7,5,11,NA,NA,0
2022-07-29 06:00:00,"Louda J.","Regner Mic.",0,3,6,11,5,11,8,11,NA,NA,NA,NA,0
2022-07-29 06:10:00,"Svoboda V.","Klapa V.",0,3,7,11,8,11,8,11,NA,NA,NA,NA,0
2022-07-29 06:30:00,"Havel L.","Plachy J.",3,2,11,8,6,11,11,13,11,4,13,11,1
2022-07-29 06:30:00,"Nesnera J.","Ruzicka J.",3,1,4,11,11,8,11,9,11,5,NA,NA,1
2022-07-29 09:00:00,"Kanera J.","Zahradka M.",1,3,11,8,9,11,8,11,6,11,NA,NA,0
2022-07-29 09:00:00,"Klimenta M.","Havrda C.",1,3,4,11,12,10,6,11,11,13,NA,NA,0
2022-07-29 09:00:00,"Koutnik J.","Zahradka Z.",3,1,11,8,11,9,7,11,11,7,NA,NA,1
2022-07-29 09:00:00,"Lysek T.","Molin V.",3,2,11,8,9,11,11,8,4,11,11,9,1
2022-07-29 09:30:00,"Lovl J.","Malina V.",1,3,5,11,12,10,8,11,7,11,NA,NA,0
2022-07-29 09:30:00,"Madle L.","Palecek J.",3,2,7,11,16,14,5,11,11,2,11,7,1
2022-07-29 09:30:00,"Mohelnik R.","Hudeczek R.",0,3,8,11,10,12,14,16,NA,NA,NA,NA,0
2022-07-29 09:30:00,"Skokan V.","Huk M.",3,1,8,11,11,7,11,8,11,5,NA,NA,1
2022-07-29 10:00:00,"Havrda C.","Madle L.",3,2,4,11,10,12,11,6,11,8,11,6,1
2022-07-29 10:00:00,"Molin V.","Mohelnik R.",0,3,6,11,8,11,8,11,NA,NA,NA,NA,0
2022-07-29 10:00:00,"Zahradka M.","Skokan V.",2,3,6,11,11,8,8,11,11,7,6,11,0
2022-07-29 10:00:00,"Zahradka Z.","Lovl J.",3,2,6,11,8,11,11,7,12,10,11,3,1
2022-07-29 10:30:00,"Hudeczek R.","Lysek T.",2,3,7,11,11,4,1,11,11,9,7,11,0
2022-07-29 10:30:00,"Huk M.","Kanera J.",3,2,11,8,8,11,7,11,12,10,11,4,1
2022-07-29 10:30:00,"Malina V.","Koutnik J.",3,1,11,5,5,11,11,6,11,7,NA,NA,1
2022-07-29 10:30:00,"Palecek J.","Klimenta M.",1,3,12,10,9,11,8,11,6,11,NA,NA,0
2022-07-29 11:00:00,"Kanera J.","Skokan V.",2,3,11,9,7,11,11,4,7,11,12,14,0
2022-07-29 11:00:00,"Klimenta M.","Madle L.",3,2,11,13,3,11,11,7,14,12,11,6,1
2022-07-29 11:00:00,"Koutnik J.","Lovl J.",3,1,9,11,11,5,11,8,11,8,NA,NA,1
2022-07-29 11:00:00,"Lysek T.","Mohelnik R.",3,0,11,9,11,6,11,8,NA,NA,NA,NA,1
2022-07-29 11:30:00,"Havrda C.","Palecek J.",1,3,11,8,10,12,8,11,6,11,NA,NA,0
2022-07-29 11:30:00,"Molin V.","Hudeczek R.",1,3,7,11,11,9,11,13,6,11,NA,NA,0
2022-07-29 11:30:00,"Zahradka M.","Huk M.",3,1,7,11,11,9,11,9,15,13,NA,NA,1
2022-07-29 11:30:00,"Zahradka Z.","Malina V.",3,1,11,9,11,7,9,11,11,4,NA,NA,1
2022-07-29 12:00:00,"Huk M.","Kanera J.",1,3,11,5,6,11,5,11,8,11,NA,NA,0
2022-07-29 12:00:00,"Madle L.","Palecek J.",3,0,11,9,11,5,11,9,NA,NA,NA,NA,1
2022-07-29 12:00:00,"Mohelnik R.","Molin V.",3,0,11,7,11,9,11,6,NA,NA,NA,NA,1
2022-07-29 12:00:00,"Zahradka Z.","Lovl J.",2,3,10,12,11,8,11,7,9,11,11,13,0
2022-07-29 12:30:00,"Havrda C.","Klimenta M.",1,3,8,11,11,9,9,11,7,11,NA,NA,0
2022-07-29 12:30:00,"Lysek T.","Hudeczek R.",3,0,11,7,14,12,11,8,NA,NA,NA,NA,1
2022-07-29 12:30:00,"Malina V.","Koutnik J.",3,0,11,8,11,7,11,7,NA,NA,NA,NA,1
2022-07-29 12:30:00,"Skokan V.","Zahradka M.",2,3,10,12,11,7,11,1,10,12,7,11,0
2022-07-29 13:00:00,"Fnukal R.","Manhal Jr. J.",3,1,11,7,11,3,7,11,11,5,NA,NA,1
2022-07-29 13:00:00,"Jablonovsky J.","Tonar L.",0,3,5,11,9,11,11,13,NA,NA,NA,NA,0
2022-07-29 13:00:00,"Kliuchuk R.","Vanek J.",3,1,17,15,7,11,11,8,11,7,NA,NA,1
2022-07-29 13:00:00,"Kolek D.","Strelec A.",3,1,11,7,11,6,8,11,13,11,NA,NA,1
2022-07-29 13:30:00,"Koutnik J.","Zahradka Z.",2,3,11,13,11,3,5,11,13,11,4,11,0
2022-07-29 13:30:00,"Lorenc M.","Konvicka V.",3,0,11,7,11,6,11,4,NA,NA,NA,NA,1
2022-07-29 13:30:00,"Ruzicka J.","Brozek M.",3,2,11,13,11,6,11,6,9,11,11,9,1
2022-07-29 13:30:00,"Tuma D.","Janousek L.",1,3,10,12,3,11,11,7,7,11,NA,NA,0
2022-07-29 14:00:00,"Manhal Jr. J.","Koutnik J.",1,3,4,11,5,11,11,2,8,11,NA,NA,0
2022-07-29 14:00:00,"Strelec A.","Lorenc M.",3,2,6,11,6,11,11,8,11,7,11,8,1
2022-07-29 14:00:00,"Tonar L.","Tuma D.",0,3,7,11,3,11,9,11,NA,NA,NA,NA,0
2022-07-29 14:05:00,"Vanek J.","Ruzicka J.",0,3,9,11,13,15,7,11,NA,NA,NA,NA,0
2022-07-29 14:30:00,"Brozek M.","Kliuchuk R.",3,1,11,3,14,16,13,11,15,13,NA,NA,1
2022-07-29 14:30:00,"Janousek L.","Jablonovsky J.",3,2,3,11,11,8,10,12,11,5,11,5,1
2022-07-29 14:30:00,"Konvicka V.","Kolek D.",0,3,8,11,9,11,7,11,NA,NA,NA,NA,0
2022-07-29 14:30:00,"Zahradka Z.","Fnukal R.",3,2,6,11,16,14,13,11,8,11,11,8,1
2022-07-29 15:00:00,"Fnukal R.","Koutnik J.",2,3,11,6,11,6,8,11,8,11,8,11,0
2022-07-29 15:00:00,"Jablonovsky J.","Tuma D.",3,1,13,11,11,3,6,11,11,6,NA,NA,1
2022-07-29 15:00:00,"Kliuchuk R.","Ruzicka J.",0,3,4,11,13,15,8,11,NA,NA,NA,NA,0
2022-07-29 15:00:00,"Kolek D.","Lorenc M.",3,1,11,8,12,10,8,11,11,8,NA,NA,1
2022-07-29 15:30:00,"Strelec A.","Konvicka V.",1,3,5,11,9,11,11,3,11,13,NA,NA,0
2022-07-29 15:30:00,"Tonar L.","Janousek L.",3,1,11,9,11,9,9,11,11,6,NA,NA,1
2022-07-29 15:30:00,"Vanek J.","Brozek M.",1,3,11,3,2,11,9,11,10,12,NA,NA,0
2022-07-29 15:35:00,"Manhal Jr. J.","Zahradka Z.",1,3,10,12,2,11,11,9,6,11,NA,NA,0
2022-07-29 16:00:00,"Fnukal R.","Manhal Jr. J.",3,1,8,11,12,10,11,6,11,5,NA,NA,1
2022-07-29 16:00:00,"Kliuchuk R.","Vanek J.",3,1,4,11,12,10,11,7,12,10,NA,NA,1
2022-07-29 16:00:00,"Strelec A.","Konvicka V.",3,1,9,11,11,9,11,4,11,6,NA,NA,1
2022-07-29 16:00:00,"Tuma D.","Jablonovsky J.",1,3,8,11,11,8,4,11,7,11,NA,NA,0
2022-07-29 16:30:00,"Janousek L.","Tonar L.",2,3,10,12,11,5,8,11,11,9,6,11,0
2022-07-29 16:30:00,"Kolek D.","Lorenc M.",2,3,6,11,11,3,11,7,8,11,7,11,0
2022-07-29 16:30:00,"Ruzicka J.","Brozek M.",0,3,9,11,6,11,7,11,NA,NA,NA,NA,0
2022-07-29 16:30:00,"Zahradka Z.","Koutnik J.",3,2,11,7,11,6,6,11,10,12,11,4,1
2022-07-29 17:00:00,"Batthyany T.","Jezek M.",3,2,11,8,4,11,4,11,14,12,11,8,1
2022-07-29 17:00:00,"Kolonicny P.","Rajnoch T.",2,3,7,11,11,8,5,11,11,6,7,11,0
2022-07-29 17:00:00,"Zajicek J.","Koubek V.",0,3,8,11,9,11,8,11,NA,NA,NA,NA,0
2022-07-29 17:15:00,"Moravec M.","Zivny P.",1,3,9,11,11,6,5,11,8,11,NA,NA,0
2022-07-29 17:30:00,"Branny D.","Marsalek P.",3,2,12,10,6,11,11,7,8,11,11,5,1
2022-07-29 17:30:00,"Obeslo Jr J.","Skokan V.",1,3,7,11,11,8,7,11,5,11,NA,NA,0
2022-07-29 17:30:00,"Ruzicka J.","Brozek M.",2,3,11,7,7,11,13,11,4,11,9,11,0
2022-07-29 17:30:00,"Volhejn J.","Hudec S.",3,0,11,8,11,8,11,7,NA,NA,NA,NA,1
2022-07-29 18:00:00,"Koubek V.","Obeslo Jr J.",3,0,11,8,11,6,13,11,NA,NA,NA,NA,1
2022-07-29 18:00:00,"Rajnoch T.","Branny D.",1,3,11,6,6,11,3,11,10,12,NA,NA,0
2022-07-29 18:00:00,"Zivny P.","Volhejn J.",0,3,11,13,5,11,5,11,NA,NA,NA,NA,0
2022-07-29 18:05:00,"Jezek M.","Ruzicka J.",2,3,9,11,11,7,6,11,11,8,7,11,0
2022-07-29 18:30:00,"Hudec S.","Moravec M.",1,3,11,7,8,11,5,11,10,12,NA,NA,0
2022-07-29 18:30:00,"Marsalek P.","Kolonicny P.",3,2,8,11,8,11,11,4,11,7,11,9,1
2022-07-29 18:30:00,"Skokan V.","Zajicek J.",3,0,11,5,11,4,11,7,NA,NA,NA,NA,1
2022-07-29 18:40:00,"Brozek M.","Batthyany T.",3,2,8,11,11,6,9,11,11,2,11,7,1
2022-07-29 19:00:00,"Kolonicny P.","Branny D.",3,1,9,11,11,4,12,10,11,7,NA,NA,1
2022-07-29 19:00:00,"Moravec M.","Volhejn J.",3,1,11,7,10,12,11,9,11,8,NA,NA,1
2022-07-29 19:00:00,"Zajicek J.","Obeslo Jr J.",3,0,11,9,11,9,11,9,NA,NA,NA,NA,1
2022-07-29 19:10:00,"Batthyany T.","Ruzicka J.",3,2,8,11,11,5,9,11,11,2,13,11,1
2022-07-29 19:30:00,"Koubek V.","Skokan V.",0,3,6,11,15,17,6,11,NA,NA,NA,NA,0
2022-07-29 19:30:00,"Rajnoch T.","Marsalek P.",3,2,8,11,10,12,12,10,11,8,11,6,1
2022-07-29 19:30:00,"Zivny P.","Hudec S.",0,3,9,11,6,11,6,11,NA,NA,NA,NA,0
2022-07-29 19:40:00,"Jezek M.","Brozek M.",3,2,11,6,11,7,13,15,7,11,11,5,1
2022-07-29 20:00:00,"Hudec S.","Zivny P.",3,2,11,7,4,11,11,6,7,11,11,3,1
2022-07-29 20:00:00,"Jezek M.","Ruzicka J.",3,2,11,9,9,11,9,11,13,11,11,7,1
2022-07-29 20:00:00,"Kolonicny P.","Marsalek P.",3,1,14,12,3,11,11,5,11,8,NA,NA,1
2022-07-29 20:00:00,"Zajicek J.","Obeslo Jr J.",3,1,11,8,3,11,11,7,11,9,NA,NA,1
2022-07-29 20:30:00,"Branny D.","Rajnoch T.",2,3,11,5,11,9,6,11,9,11,6,11,0
2022-07-29 20:30:00,"Skokan V.","Koubek V.",3,0,11,8,11,5,11,8,NA,NA,NA,NA,1
2022-07-29 20:30:00,"Volhejn J.","Moravec M.",0,3,10,12,11,13,4,11,NA,NA,NA,NA,0
2022-07-29 20:40:00,"Brozek M.","Batthyany T.",3,1,8,11,11,4,11,9,11,9,NA,NA,1
2022-07-29 21:00:00,"Brozik K.","Belonoznik A.",2,3,11,13,7,11,11,9,11,8,9,11,0
2022-07-29 21:00:00,"Konvicka V.","Kanok J.",3,0,14,12,11,9,12,10,NA,NA,NA,NA,1
2022-07-29 21:00:00,"Polreich T.","Stolfa J.",3,1,11,6,11,9,9,11,11,8,NA,NA,1
2022-07-29 21:00:00,"Stehlik O.","Mastera M.",3,2,15,13,8,11,11,8,6,11,11,5,1
2022-07-29 21:30:00,"Kliuchuk R.","Urban M.",2,3,7,11,12,10,5,11,12,10,6,11,0
2022-07-29 21:30:00,"Nohejl V.","Kolenic T.",3,0,11,7,12,10,11,4,NA,NA,NA,NA,1
2022-07-29 21:30:00,"Palmi I.","Skulina B.",3,0,11,9,11,4,11,5,NA,NA,NA,NA,1
2022-07-29 21:45:00,"Zivny P.","Moravec M.",3,2,11,7,7,11,8,11,11,8,11,8,1
2022-07-29 22:00:00,"Belonoznik A.","Kliuchuk R.",3,2,10,12,11,7,5,11,11,7,11,2,1
2022-07-29 22:00:00,"Kanok J.","Palmi I.",2,3,11,6,8,11,10,12,11,4,10,12,0
2022-07-29 22:00:00,"Stolfa J.","Nohejl V.",3,2,11,8,10,12,11,8,9,11,11,4,1
2022-07-29 22:15:00,"Mastera M.","Zivny P.",1,3,6,11,6,11,11,5,7,11,NA,NA,0
2022-07-29 22:30:00,"Kolenic T.","Polreich T.",0,3,8,11,7,11,8,11,NA,NA,NA,NA,0
2022-07-29 22:30:00,"Skulina B.","Konvicka V.",0,3,9,11,7,11,9,11,NA,NA,NA,NA,0
2022-07-29 22:30:00,"Urban M.","Brozik K.",3,2,11,9,11,9,1,11,7,11,11,8,1
2022-07-29 22:40:00,"Moravec M.","Stehlik O.",3,0,11,4,11,9,11,7,NA,NA,NA,NA,1
2022-07-29 23:00:00,"Brozik K.","Kliuchuk R.",3,0,12,10,11,3,11,8,NA,NA,NA,NA,1
2022-07-29 23:00:00,"Konvicka V.","Palmi I.",2,3,8,11,8,11,11,5,15,13,6,11,0
2022-07-29 23:00:00,"Polreich T.","Nohejl V.",3,2,11,9,11,7,5,11,10,12,11,6,1
2022-07-29 23:00:00,"Stehlik O.","Zivny P.",3,1,11,8,8,11,11,9,11,9,NA,NA,1
2022-07-29 23:30:00,"Belonoznik A.","Urban M.",1,3,11,7,3,11,6,11,4,11,NA,NA,0
2022-07-29 23:30:00,"Mastera M.","Moravec M.",3,1,11,6,7,11,11,9,12,10,NA,NA,1
2022-07-29 23:30:00,"Stolfa J.","Kolenic T.",3,2,13,11,11,8,11,13,8,11,11,4,1
2022-07-29 23:35:00,"Kanok J.","Skulina B.",3,2,5,11,8,11,11,9,11,8,11,8,1
2022-07-30 00:00:00,"Brozik K.","Kliuchuk R.",3,0,11,7,11,3,11,8,NA,NA,NA,NA,1
2022-07-30 00:00:00,"Moravec M.","Mastera M.",3,1,11,5,13,11,2,11,11,9,NA,NA,1
2022-07-30 00:00:00,"Nohejl V.","Kolenic T.",1,3,10,12,11,9,8,11,8,11,NA,NA,0
2022-07-30 00:10:00,"Kanok J.","Skulina B.",3,2,9,11,11,9,13,11,7,11,13,11,1
2022-07-30 00:30:00,"Polreich T.","Stolfa J.",1,3,11,6,8,11,7,11,7,11,NA,NA,0
2022-07-30 00:30:00,"Urban M.","Belonoznik A.",2,3,9,11,9,11,11,9,11,9,9,11,0
2022-07-30 00:40:00,"Palmi I.","Konvicka V.",0,3,10,12,8,11,7,11,NA,NA,NA,NA,0
2022-07-30 00:40:00,"Zivny P.","Stehlik O.",3,0,11,9,11,7,11,7,NA,NA,NA,NA,1
2022-07-30 01:00:00,"Batog T.","Just F.",0,3,6,11,1,11,7,11,NA,NA,NA,NA,0
2022-07-30 01:00:00,"Smesny M.","Nohejl T.",3,2,7,11,9,11,11,8,11,8,11,4,1
2022-07-30 01:30:00,"Bayer A.","Brozik K.",3,2,14,12,5,11,12,10,14,16,12,10,1
2022-07-30 01:30:00,"Trojan F.","Vrabec M.",2,3,11,9,7,11,11,7,11,13,6,11,0
2022-07-30 02:00:00,"Just F.","Klimenta M.",1,3,6,11,11,7,5,11,9,11,NA,NA,0
2022-07-30 02:00:00,"Nohejl T.","Polovka R.",3,0,11,4,19,17,11,8,NA,NA,NA,NA,1
2022-07-30 02:30:00,"Batog T.","Bayer A.",0,3,5,11,4,11,8,11,NA,NA,NA,NA,0
2022-07-30 02:30:00,"Smesny M.","Trojan F.",3,1,11,6,5,11,11,6,11,5,NA,NA,1
2022-07-30 03:00:00,"Klimenta M.","Brozik K.",3,2,9,11,11,8,11,4,6,11,11,5,1
2022-07-30 03:00:00,"Polovka R.","Vrabec M.",3,1,11,9,10,12,11,7,12,10,NA,NA,1
2022-07-30 03:30:00,"Just F.","Bayer A.",1,3,8,11,11,5,6,11,1,11,NA,NA,0
2022-07-30 03:30:00,"Nohejl T.","Trojan F.",0,3,9,11,7,11,10,12,NA,NA,NA,NA,0
2022-07-30 04:00:00,"Brozik K.","Batog T.",3,0,12,10,14,12,11,6,NA,NA,NA,NA,1
2022-07-30 04:00:00,"Vrabec M.","Smesny M.",3,1,6,11,11,4,11,3,11,2,NA,NA,1
2022-07-30 04:30:00,"Bayer A.","Klimenta M.",1,3,12,10,5,11,5,11,6,11,NA,NA,0
2022-07-30 04:30:00,"Trojan F.","Polovka R.",3,1,11,5,9,11,11,7,11,8,NA,NA,1
2022-07-30 05:00:00,"Brozik K.","Just F.",2,3,11,3,5,11,11,7,5,11,6,11,0
2022-07-30 05:00:00,"Vrabec M.","Nohejl T.",3,1,10,12,11,6,11,8,12,10,NA,NA,1
2022-07-30 05:30:00,"Klimenta M.","Batog T.",3,0,11,6,11,7,12,10,NA,NA,NA,NA,1
2022-07-30 05:30:00,"Polovka R.","Smesny M.",3,0,11,5,11,4,11,6,NA,NA,NA,NA,1
2022-07-30 06:00:00,"Just F.","Brozik K.",2,3,6,11,11,4,7,11,11,9,6,11,0
2022-07-30 06:00:00,"Polovka R.","Smesny M.",3,2,8,11,11,4,10,12,11,2,16,14,1
2022-07-30 06:30:00,"Klimenta M.","Bayer A.",3,1,12,14,11,6,11,5,11,6,NA,NA,1
2022-07-30 06:35:00,"Vrabec M.","Trojan F.",0,3,8,11,7,11,8,11,NA,NA,NA,NA,0
2022-07-30 09:00:00,"Kotil M.","Stanek V.",0,3,10,12,10,12,6,11,NA,NA,NA,NA,0
2022-07-30 09:00:00,"Pycha P.","Regner Mic.",2,3,11,7,11,9,9,11,8,11,6,11,0
2022-07-30 09:00:00,"Skalicky J.","Sikora R.",0,3,9,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-30 09:00:00,"Vrabec J.","Regner M.",0,3,6,11,7,11,8,11,NA,NA,NA,NA,0
2022-07-30 09:30:00,"Grill J.","Belovsky J.",1,3,2,11,14,12,7,11,10,12,NA,NA,0
2022-07-30 09:30:00,"Kliuchuk R.","Korp Jr. P.",0,3,7,11,9,11,7,11,NA,NA,NA,NA,0
2022-07-30 09:30:00,"Nejedly M.","Krejci A.",3,0,11,9,11,6,12,10,NA,NA,NA,NA,1
2022-07-30 09:30:00,"Vrtal O.","Urbaniec R.",1,3,11,6,7,11,9,11,9,11,NA,NA,0
2022-07-30 10:00:00,"Regner M.","Grill J.",0,3,6,11,9,11,7,11,NA,NA,NA,NA,0
2022-07-30 10:00:00,"Regner Mic.","Kliuchuk R.",3,1,12,14,11,4,12,10,11,8,NA,NA,1
2022-07-30 10:00:00,"Sikora R.","Vrtal O.",2,3,9,11,11,8,11,7,4,11,9,11,0
2022-07-30 10:00:00,"Stanek V.","Nejedly M.",3,2,11,5,9,11,7,11,13,11,11,6,1
2022-07-30 10:30:00,"Belovsky J.","Vrabec J.",0,3,10,12,10,12,11,13,NA,NA,NA,NA,0
2022-07-30 10:30:00,"Korp Jr. P.","Pycha P.",3,1,11,9,11,8,8,11,17,15,NA,NA,1
2022-07-30 10:30:00,"Krejci A.","Kotil M.",1,3,11,5,8,11,4,11,7,11,NA,NA,0
2022-07-30 10:30:00,"Urbaniec R.","Skalicky J.",1,3,8,11,11,9,7,11,7,11,NA,NA,0
2022-07-30 11:00:00,"Kotil M.","Nejedly M.",2,3,10,12,3,11,11,9,12,10,8,11,0
2022-07-30 11:00:00,"Pycha P.","Kliuchuk R.",3,1,11,9,7,11,11,7,11,5,NA,NA,1
2022-07-30 11:00:00,"Skalicky J.","Vrtal O.",3,2,6,11,11,9,6,11,11,5,11,9,1
2022-07-30 11:00:00,"Vrabec J.","Grill J.",1,3,11,6,5,11,6,11,5,11,NA,NA,0
2022-07-30 11:30:00,"Regner M.","Belovsky J.",3,2,9,11,20,18,11,5,7,11,12,10,1
2022-07-30 11:30:00,"Regner Mic.","Korp Jr. P.",1,3,4,11,11,13,11,9,10,12,NA,NA,0
2022-07-30 11:30:00,"Sikora R.","Urbaniec R.",3,0,11,9,11,6,11,8,NA,NA,NA,NA,1
2022-07-30 11:30:00,"Stanek V.","Krejci A.",3,0,11,9,14,12,11,9,NA,NA,NA,NA,1
2022-07-30 12:00:00,"Belovsky J.","Vrabec J.",2,3,11,5,6,11,3,11,11,4,4,11,0
2022-07-30 12:00:00,"Kotil M.","Krejci A.",3,2,11,7,8,11,12,10,11,13,11,3,1
2022-07-30 12:00:00,"Pycha P.","Kliuchuk R.",3,2,10,12,12,10,9,11,11,4,11,9,1
2022-07-30 12:00:00,"Vrtal O.","Urbaniec R.",3,0,12,10,13,11,11,7,NA,NA,NA,NA,1
2022-07-30 12:30:00,"Grill J.","Regner M.",1,3,11,8,4,11,6,11,8,11,NA,NA,0
2022-07-30 12:30:00,"Sikora R.","Skalicky J.",3,1,13,11,11,9,9,11,11,3,NA,NA,1
2022-07-30 12:35:00,"Korp Jr. P.","Regner Mic.",2,3,8,11,11,8,11,9,3,11,2,11,0
2022-07-30 12:35:00,"Stanek V.","Nejedly M.",3,1,9,11,12,10,11,9,11,9,NA,NA,1
2022-07-30 13:00:00,"Henzel M.","Zika T.",2,3,11,5,11,8,11,13,6,11,8,11,0
2022-07-30 13:00:00,"Sprynar P.","Hejduk A.",0,3,6,11,4,11,11,13,NA,NA,NA,NA,0
